"Name","Url","Path","VisitCount"
"今日头条","https://www.toutiao.com/?wid=1699184859387","bookmark_bar > 收藏夹栏 > 新闻 文献","50"
"凤凰网","https://www.ifeng.com/","bookmark_bar > 收藏夹栏 > 新闻 文献","5"
"网易新闻","https://news.163.com/","bookmark_bar > 收藏夹栏 > 新闻 文献","1"
"动脉网-全球产业链接平台","https://www.vbdata.cn/new","bookmark_bar > 收藏夹栏 > 新闻 文献","0"
"36氪_让一部分人先看到未来","https://www.36kr.com/","bookmark_bar > 收藏夹栏 > 新闻 文献","0"
"钛媒体-打开科技 打开财富","https://www.tmtpost.com/","bookmark_bar > 收藏夹栏 > 新闻 文献","0"
"新闻中心首页_新浪网","https://news.sina.com.cn/","bookmark_bar > 收藏夹栏 > 新闻 文献","1"
"虎扑社区-虎扑网","https://bbs.hupu.com/?ref=toolsdar.cn","bookmark_bar > 收藏夹栏 > 新闻 文献","1"
"中文数据库","http://www.wxerk.top/e/action/ListInfo/?classid=61","bookmark_bar > 收藏夹栏 > 新闻 文献","1"
"检索-中国知网","https://xnki.xue338.com/kns8s/defaultresult/index","bookmark_bar > 收藏夹栏 > 新闻 文献","2"
"Nature","https://www.nature.com/","bookmark_bar > 收藏夹栏 > 新闻 文献","1"
"Science | AAAS","https://www.science.org/","bookmark_bar > 收藏夹栏 > 新闻 文献","1"
"文心一言","https://yiyan.baidu.com/","bookmark_bar > 收藏夹栏","103"
"【无忌视界】国内国际优秀摄影师/摄影作品推荐_新锐视觉－色影无忌","https://vision.xitek.com/sight/","bookmark_bar > 收藏夹栏 > 摄影","3"
"视觉中国VCG.COM - 正版商用图片,视频,音乐,字体,插画_素材库","https://www.vcg.com/","bookmark_bar > 收藏夹栏 > 摄影","1"
"图虫网","https://tuchong.com/","bookmark_bar > 收藏夹栏 > 摄影","1"
"500px摄影社区-与全球摄影师交流分享","https://500px.com.cn/","bookmark_bar > 收藏夹栏 > 摄影","2"
"JetBrains Marketplace","https://plugins.jetbrains.com/","bookmark_bar > 收藏夹栏 > 代码 > python","0"
"Python教学_bilbil子木","https://space.bilibili.com/612593877","bookmark_bar > 收藏夹栏 > 代码 > python","0"
"Welcome to Python.org","https://www.python.org/","bookmark_bar > 收藏夹栏 > 代码 > python","0"
"软件先锋-软件下载-软件下载平台-电脑软件-电脑软件下载","https://soft.macxf.com/","bookmark_bar > 收藏夹栏 > 代码 > python","0"
"Python 正则表达式 | 菜鸟教程","https://www.runoob.com/python/python-reg-expressions.html","bookmark_bar > 收藏夹栏 > 代码 > python","0"
"Python3 教程 | 菜鸟教程","https://www.runoob.com/python3/python3-tutorial.html","bookmark_bar > 收藏夹栏 > 代码 > python","0"
"lisp中窗选线_【Visual Lisp】图元选择集专题_weixin_39933895的博客-CSDN博客","https://blog.csdn.net/weixin_39933895/article/details/111765442?spm=1001.2101.3001.6661.1&utm_medium=distribute.pc_relevant_t0.none-task-blog-2~default~CTRLIST~Rate-1-111765442-blog-111785462.pc_relevant_multi_platform_whitelistv3&depth_1-utm_source=distribute.pc_relevant_t0.none-task-blog-2~default~CTRLIST~Rate-1-111765442-blog-111785462.pc_relevant_multi_platform_whitelistv3&utm_relevant_index=1","bookmark_bar > 收藏夹栏 > 代码 > lisp问题代码","0"
"【CAD插件入门】Autolisp教程之提取CAD对象信息 - 知乎","https://zhuanlan.zhihu.com/p/132635405","bookmark_bar > 收藏夹栏 > 代码 > lisp问题代码","0"
"CAD DXF组码 - 百度文库","https://wenku.baidu.com/view/7ee10086ec3a87c24028c4f5.html?_wkts_=1671360754481","bookmark_bar > 收藏夹栏 > 代码 > lisp问题代码","0"
"LISP函数大全_pangshaohua的博客-CSDN博客_lisp函数","https://blog.csdn.net/pangshaohua/article/details/54561566?utm_medium=distribute.pc_relevant.none-task-blog-2~default~baidujs_baidulandingword~default-0-54561566-blog-126138092.pc_relevant_3mothn_strategy_recovery&spm=1001.2101.3001.4242.1&utm_relevant_index=3","bookmark_bar > 收藏夹栏 > 代码 > lisp问题代码","0"
"CSDN - 专业开发者社区","https://www.csdn.net/?spm=1001.2101.3001.4476","bookmark_bar > 收藏夹栏 > 代码","0"
"vl-load-com （AutoLISP/ActiveX） - 中文CAD开发文档，CAD二次开发问题交流，优秀插件分享","https://www.cadn.net.cn/portal.php?mod=view&aid=8118","bookmark_bar > 收藏夹栏 > 代码","4"
"[源泉设计] YQBudget,YQStat,官方网站","http://yqarch.cn/","bookmark_bar > 收藏夹栏 > 代码","3"
"资源吧-专注于分享资源-聚合资源分享-免费发文-资源首发网","https://zibovip.top/","bookmark_bar > 收藏夹栏 > 论坛吧","4"
"社区 - Chiphell - 分享与交流用户体验","https://www.chiphell.com/forum.php","bookmark_bar > 收藏夹栏 > 论坛吧","1"
"国家医保药品目录查询","https://wx.nhsa.gov.cn/#/pages/NRDL/index/index","bookmark_bar > 收藏夹栏 > 医药美妆查询类","1"
"中国水果交易网-全国最大的免费水果网,水果交易批发信息平台！","https://www.guo68.com/","bookmark_bar > 收藏夹栏 > 商品交易网站","2"
"惠农网上商城信息服务平台","https://www.zcgov.cn/semzcyblue/360/keywordcphxckey2000620587?qhclickid=24971baf03a67ba7","bookmark_bar > 收藏夹栏 > 商品交易网站","1"
"浙江嘉兴水果市场","http://jxsgsc.com/","bookmark_bar > 收藏夹栏 > 商品交易网站","3"
"拼多多批发 - 拼多多官方采购批发平台，多多批发","https://pifa.pinduoduo.com/","bookmark_bar > 收藏夹栏 > 商品交易网站","1"
"一亩田 - 轻松买卖农产品","https://www.ymt.com/","bookmark_bar > 收藏夹栏 > 商品交易网站","2"
"Yandex — a fast Internet search","https://yandex.com/","bookmark_bar > 收藏夹栏","32"
"智标领航AI - 知乎直答","https://zhida.zhihu.com/search/3654426281741618057?zhida_source=entity","bookmark_bar > 收藏夹栏 > 标书制作","1"
"网盘资源大全","https://docs.qq.com/aio/DYmZYVGpFVGxOS3NE?friendUin=YOCoHMqenOP4676hTzfBfw%253D%253D&ADUIN=2324144788&ADSESSION=1749959363&ADTAG=CLIENT.QQ.5711_.0&ADPUBNO=27434&jumpuin=2324144788&p=12dm8VXKIJ18DOeH5QyCP0","bookmark_bar > 收藏夹栏","3"
"网址搜索","http://2345wz.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"百度搜索","http://bd.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"淘宝","http://tb.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"在线视频","http://movie.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"必应搜索","http://bing.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"游戏娱乐","http://yx.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"新闻资讯","http://news.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"二维码工具","http://lt.2345bg.com/","bookmark_bar > 收藏夹栏","0"
"中国路面机械网","https://www.lmjx.net/","bookmark_bar > 收藏夹栏 > 施工机械","1"
"NEF转JPG批量转换器 | 线上 免费","https://to.imagestool.com/zh-CN/nef-to-jpg","bookmark_bar > 收藏夹栏 > 图像处理","1"
"Noi浏览器深度测评：20+AI服务无缝集成，效率提升300%的秘密-CSDN博客","https://blog.csdn.net/gitblog_00524/article/details/154585283","bookmark_bar > 收藏夹栏","2"
"正版软件商城丨APSGO软购商城","https://apsgo.com/","bookmark_bar > 收藏夹栏","0"
"IP地址信息和纯净度检测 | IPPure","https://ippure.com/","bookmark_bar > 收藏夹栏 > IP纯净度检测","24"
"IP质量检测 - IP纯净度检测 - 代理检测 - IPLark","https://iplark.com/check","bookmark_bar > 收藏夹栏 > IP纯净度检测","6"
"哪些 VPN 最快？ | 翻墙中心","https://cc.greatfire.org/zh/","bookmark_bar > 收藏夹栏 > IP纯净度检测","6"
"IPLark - 查看本机IP地址 - 我的IP归属地","https://iplark.com/","bookmark_bar > 收藏夹栏 > IP纯净度检测","2"
"My IP Address - BrowserLeaks","https://browserleaks.com/ip","bookmark_bar > 收藏夹栏 > IP纯净度检测","6"
"IP归属地查询 - 在线工具","https://tool.lu/ip/","bookmark_bar > 收藏夹栏 > IP纯净度检测","1"
"bing.com/ck/a?!&&p=6aab70d2dcfc402f943b848ddf8c99489c2457a6eb7fb7b0530ad5b30fa2c4f6JmltdHM9MTc2NzU3MTIwMA&ptn=3&ver=2&hsh=4&fclid=31466eba-df81-60b6-2083-78e4de536185&psq=skyline&u=a1aHR0cHM6Ly93d3cuc2t5bGluZXdlYmNhbXMuY29tLw&ntb=1","https://www.bing.com/search?q=skyline&form=ANNTH1&refig=695bcf9f70d94a86b9941c39c461e9a7&pc=U531&adppc=EdgeStart&pqlth=0&assgl=7&sgcn=skyline&qs=HS&sgtpv=HS&smvpcn=0&swbcn=10&sctcn=0&sc=10-0&sp=1&ghc=0&cvid=695bcf9f70d94a86b9941c39c461e9a7&clckatsg=1&hsmssg=0","bookmark_bar > 收藏夹栏 > 实况直播","2"
"Dailmotion","https://www.bing.com/search?q=Dailymotion&form=ANNTH1&refig=69b3817827df4f5c81acd13d71ec811b&pc=U531&adppc=EDGEDSP","bookmark_bar > 收藏夹栏 > 实况直播","1"
"万象云官方发布页","https://xn--chqymv5tdjrxz7b.com/","bookmark_bar > 收藏夹栏 > vpn","9"
"Potato Cloud|土豆云专线机场官网入口","https://mlgpp.cn/#prices","bookmark_bar > 收藏夹栏 > vpn","1"
"配置订阅 | 万象云加速器","https://2026.wanxiangjichang.com/#/plan/11","bookmark_bar > 收藏夹栏 > vpn","3"
"星云机场","https://chanel.weyolo.com/oauth_auto_login","bookmark_bar > 收藏夹栏 > vpn","1"
"首页 — FASTLINK","https://web01.fastlink.cc/user","bookmark_bar > 收藏夹栏 > vpn","1"
"商店 — FASTLINK","https://web01.fastlink.cc/user/shop","bookmark_bar > 收藏夹栏 > vpn","1"
"龙猫云机场-最具性价比IPLC专线机场","https://w01.lmweb06.cc/dashboard","bookmark_bar > 收藏夹栏 > vpn","9"
"闪狐云（FlashFox）- 畅享高速稳定的全球网络加速服务","https://flashfox.biz/","bookmark_bar > 收藏夹栏 > vpn","2"
"龙猫云机场-最具性价比IPLC专线机场","https://w01.lmweb06.cc/shop","bookmark_bar > 收藏夹栏 > vpn","1"
"肥猫云（FatCatCloud）- 大带宽不限速的国际网络加速服务","https://fatcatcloud.org/#pricing","bookmark_bar > 收藏夹栏 > vpn","1"
"商店 - 小旋风","https://xxfaff.pro/#/store","bookmark_bar > 收藏夹栏 > vpn","1"
"仪表盘 | 扬帆云","https://yafadmin.net/#/dashboard","bookmark_bar > 收藏夹栏 > vpn","1"
"仪表盘 | 万象云加速器","https://2026.wanxiangjichang.com/#/dashboard","bookmark_bar > 收藏夹栏 > vpn","4"
"仪表盘 | 七星Cloud","https://www.huoshaohaochi.com/#/dashboard","bookmark_bar > 收藏夹栏 > vpn","2"
"仪表盘 - 贝贝云","https://beibeicloud.shop/dashboard","bookmark_bar > 收藏夹栏 > vpn","1"
"BoostNet","https://888.boostnet3.com/console/plan","bookmark_bar > 收藏夹栏 > vpn","1"
"TAG","https://296788.dedicated-afflink.com/#/home","bookmark_bar > 收藏夹栏 > vpn","1"
"青云梯机场-最具性价比IPLC专线机场","https://qytvipaffa02.cc/shop","bookmark_bar > 收藏夹栏 > vpn","1"
"New message","https://ktmcloud.cc/#/plan","bookmark_bar > 收藏夹栏 > vpn","1"
"欢迎使用正方教务管理系统！请登录","http://122.225.19.20/(2nsepozws0etj0qe2xvin055)/default2.aspx","other > 其他收藏夹 > 学校网站","0"
"同济大学浙江学院微商","http://i.mooc.chaoxing.com/space/index?t=1537426728547","other > 其他收藏夹 > 学校网站","1"
"正方教务管理系统","http://192.168.100.191/xs_main.aspx?xh=1807107","other > 其他收藏夹 > 学校网站","0"
"在职研究生报名中心","http://www.zzychina.net/xhangzhou.html","other > 其他收藏夹 > 学校网站","0"
"同济大学浙江学院 自主实践教学管理平台","http://192.168.100.20:3000/","other > 其他收藏夹 > 学校网站","0"
"实践平台外网（不好用）","http://122.225.19.19:3000/","other > 其他收藏夹 > 学校网站","0"
"NCRE报名网(计算机)","https://passport.neea.edu.cn/NCRELogin?ReturnUrl=https://ncre-bm.neea.edu.cn/Home/VerifyPassport/?LoginType=0|33&Safe=1","other > 其他收藏夹 > 学校网站","0"
"WPS学院","https://www.wps.cn/learning","other > 其他收藏夹 > 学校网站","1"
"paperera","https://www.paperera.com/paper/checkReport.html","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"免费论文查重_paeprlike论文检测","https://www.paperlike.net/","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"免费论文查重入口_PaperRed论文检测系统","https://www.paperred.com/","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"提交论文_papercrazy免费论文查重检测网","https://check.papercrazy.cn/home","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"免费论文查重_PaperYY论文检测__PaperYY论文查重","https://www.paperyy.com/","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"提交新论文","https://pmlc.cnki.net/user/Submit.aspx","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"WantWords 反向词典","https://wantwords.net/","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"免费论文降重软件辅助人工改重工具 - 贝影论文修改助手","https://www.beiying.net/","other > 其他收藏夹 > 学校网站 > 论文查重","0"
"查标准上工标网","http://www.csres.com/","other > 其他收藏夹 > 工程","0"
"中国人事考试网","http://www.cpta.com.cn/","other > 其他收藏夹 > 工程","0"
"中华人民共和国住房和城乡建设部","http://www.mohurd.gov.cn/","other > 其他收藏夹 > 工程","0"
"首页 - 全国标准信息公共服务平台","http://std.samr.gov.cn/","other > 其他收藏夹 > 工程","0"
" 标准信息查询－中国政府网","http://www.gov.cn/fuwu/bzxxcx/bzh.htm","other > 其他收藏夹 > 工程","0"
"河南省人事考试中心","http://www.hnrsks.com/","other > 其他收藏夹 > 工程","0"
"国家法律法规数据库","https://flk.npc.gov.cn/index.html","other > 其他收藏夹 > 工程","0"
"首页 - 全国标准信息公共服务平台","https://std.samr.gov.cn/","other > 其他收藏夹 > 工程","0"
"SSC_中国铁建财务共享服务平台","http://ssc.crcc.cn:8003//login,dist-login,7978724DC000002146231AF018A12C13,41072719860208125X/loginDate,1621180800000/","other > 其他收藏夹 > 工程","0"
"公路水运工程质量试验检测管理信息系统","https://www.ttiis.cn/","other > 其他收藏夹 > 工程","0"
"查标准上工标网","http://www.csres.com/index.jsp","other > 其他收藏夹 > 工程","0"
"标准查询_国家标准网-国家标准查询网","http://cx.spsp.gov.cn/index.aspx?Token=%24Token%24&First=First","other > 其他收藏夹 > 工程","0"
"监理检测网--施工监理和工程试验检测网站","http://www.3c3t.com/","other > 其他收藏夹 > 工程","0"
"交通工程检测数据智能系统","http://qy.sys10086.com/","other > 其他收藏夹 > 工程","0"
"交通职业资格网","http://www.jtzyzg.org.cn/","other > 其他收藏夹 > 工程","0"
"河南省人事考试中心","http://www.hnrsks.gov.cn/","other > 其他收藏夹 > 工程","0"
"老墨考资QQ：1091959422工程类、会计类、英语等权威面授资料与押题","http://www.tydisk.com/webfile.aspx","other > 其他收藏夹 > 工程","0"
"山东省人力资源和社会保障厅","http://hrss.shandong.gov.cn/articles/ch00370/201908/d3ce67ee-f3a0-4326-9966-e20f05fa4f0a.shtml","other > 其他收藏夹 > 工程","0"
"住房和城乡建设部中国建造师网","http://www.coc.gov.cn/","other > 其他收藏夹 > 工程","0"
"【河南省公路工程局集团检测技术有限公司】","http://www.real.ha.cn/index.asp","other > 其他收藏夹 > 工程","0"
"一建(ZY近期将更新教材更改部分的内容)_免费高速下载|百度云 网盘-分享无限制","http://pan.baidu.com/s/1sjoNN8x","other > 其他收藏夹 > 工程","0"
"中交国通公路工程技术有限公司","http://zjgtgroup.com/","other > 其他收藏夹 > 工程","0"
"GB/T 27021_食品标准搜索_食品伙伴网下载中心","http://down.foodmate.net/standard/search.php?corpstandard=2&fields=0&kw=GB%2FT+27020","other > 其他收藏夹 > 工程","0"
"《高强混凝土强度检测技术规程》实施指南及检测新技术_建筑书籍_库七七","https://www.kqqw.com/p-10-12120.html","other > 其他收藏夹 > 工程","0"
"人才招聘-河南交院工程技术集团有限公司","http://www.hnjyjt.org/job/","other > 其他收藏夹 > 工程","0"
"关于进一步完善职称资格确认有关问题的通知 - 郑州市人力资源和社会保障局","http://zzrs.zhengzhou.gov.cn/tzgg/5076998.jhtml","other > 其他收藏夹 > 工程","0"
"河南省公路工程局集团有限公司","http://www.gcjjt.com/","other > 其他收藏夹 > 工程","1"
"中国标准服务网","https://www.cssn.net.cn/cssn/index","other > 其他收藏夹 > 工程","0"
"河南交通投资集团","http://www.hnjttz.com/","other > 其他收藏夹 > 工程","0"
"中岩培训","https://xy.zywx.net/#/Data","other > 其他收藏夹 > 工程","0"
"资质资格-查询服务-中华人民共和国交通运输部","https://www.mot.gov.cn/chaxunfuwu/zizhizige/","other > 其他收藏夹 > 工程","0"
"河南交投交通建设集团有限公司","http://jsjt.hnjttz.com//html/1557/49/51/3124.html","other > 其他收藏夹 > 工程","0"
"河南省人力资源和社会保障厅","https://hrss.henan.gov.cn/","other > 其他收藏夹 > 工程","0"
"河南省交通规划设计研究院股份有限公司-职位","http://zhaopin.hnrbi.com/job","other > 其他收藏夹 > 工程","0"
"中钢国检专注检验、检测、校准服务 - 中钢集团郑州金属制品研究院股份有限公司","https://www.cst.ac.cn/","other > 其他收藏夹 > 工程","0"
"新建标签页","edge://newtab/","synced > 移动收藏夹","1"
"    ","https://cn.bing.com/search?q=iC65N-C20A%2F2P%2F300mA&qs=n&form=QBRE&sp=-1&lq=0&pq=ic65n-c20a%2F2p%2F300ma&sc=12-19&sk=&cvid=2AE8B523C1144234A2C27B550F0E2268","synced > 移动收藏夹","1"
